=== non-contiguous nft : chains ===
Found 3472 chain interruption in 23451 different nfts
nft:	 contiguousTransactionCount1 contiguousTransactionCount2 ...
10889035741470030830827987437816582766576:	2 
10889035741470030830827987437816582766578:	1 
10889035741470030830827987437816582766579:	1 
10889035741470030830827987437816582766580:	2 
10889035741470030830827987437816582766583:	1 
10889035741470030830827987437816582766584:	4 
10889035741470030830827987437816582766588:	7 
10889035741470030830827987437816582766590:	1 
10889035741470030830827987437816582766594:	1 
10889035741470030830827987437816582766596:	1 
10889035741470030830827987437816582766598:	6 1 2 
10889035741470030830827987437816582766602:	6 
10889035741470030830827987437816582766615:	1 
10889035741470030830827987437816582766616:	1 
10889035741470030830827987437816582766623:	2 
10889035741470030830827987437816582766636:	1 
10889035741470030830827987437816582766640:	1 
10889035741470030830827987437816582766641:	3 
10889035741470030830827987437816582766648:	1 
10889035741470030830827987437816582766654:	1 
10889035741470030830827987437816582766656:	1 
10889035741470030830827987437816582766657:	1 
10889035741470030830827987437816582766659:	2 
10889035741470030830827987437816582766662:	8 1 
10889035741470030830827987437816582766680:	5 
10889035741470030830827987437816582766696:	1 
10889035741470030830827987437816582766716:	1 
10889035741470030830827987437816582766731:	1 
11229318108390969294291362045248350977899:	1 
11229318108390969294291362045248350977901:	10 
11229318108390969294291362045248350977902:	1 
11229318108390969294291362045248350977907:	1 
11229318108390969294291362045248350977912:	2 
11229318108390969294291362045248350977919:	1 
11229318108390969294291362045248350977920:	1 
11229318108390969294291362045248350977928:	1 
11229318108390969294291362045248350977930:	3 
11229318108390969294291362045248350977943:	1 
11229318108390969294291362045248350977944:	1 
11229318108390969294291362045248350977947:	1 
11229318108390969294291362045248350977948:	1 
11229318108390969294291362045248350977950:	1 
11229318108390969294291362045248350977952:	1 
11229318108390969294291362045248350977953:	1 
11229318108390969294291362045248350977956:	1 
11229318108390969294291362045248350977957:	1 
11229318108390969294291362045248350977958:	1 
11229318108390969294291362045248350977960:	1 
11229318108390969294291362045248350977963:	1 
11229318108390969294291362045248350977964:	1 
11229318108390969294291362045248350977973:	2 
11229318108390969294291362045248350977982:	2 
11229318108390969294291362045248350977983:	3 
11229318108390969294291362045248350977984:	1 
11229318108390969294291362045248350977985:	1 
11229318108390969294291362045248350977986:	1 
11229318108390969294291362045248350977987:	3 
11229318108390969294291362045248350977988:	1 1 
11229318108390969294291362045248350977989:	9 
11229318108390969294291362045248350977990:	8 
11229318108390969294291362045248350977991:	3 
11229318108390969294291362045248350977992:	1 
11229318108390969294291362045248350977994:	3 
11229318108390969294291362045248350978012:	1 
11229318108390969294291362045248350978017:	3 
11229318108390969294291362045248350978018:	1 
11229318108390969294291362045248350978020:	1 
11229318108390969294291362045248350978026:	4 
11229318108390969294291362045248350978027:	2 
11229318108390969294291362045248350978028:	1 
11229318108390969294291362045248350978030:	1 
11229318108390969294291362045248350978031:	1 
11229318108390969294291362045248350978032:	1 1 
11229318108390969294291362045248350978034:	4 
11229318108390969294291362045248350978035:	1 3 
11229318108390969294291362045248350978036:	2 
11229318108390969294291362045248350978037:	1 
11229318108390969294291362045248350978039:	2 
11229318108390969294291362045248350978040:	3 
11229318108390969294291362045248350978041:	1 
11229318108390969294291362045248350978042:	3 
11229318108390969294291362045248350978043:	5 
11229318108390969294291362045248350978044:	2 
11229318108390969294291362045248350978046:	5 
11229318108390969294291362045248350978047:	1 
11229318108390969294291362045248350978049:	1 
11229318108390969294291362045248350978054:	2 
11229318108390969294291362045248350978055:	4 
11229318108390969294291362045248350978058:	3 
11229318108390969294291362045248350978059:	2 
11229318108390969294291362045248350978064:	4 
11229318108390969294291362045248350978071:	4 3 
11229318108390969294291362045248350978072:	1 
11229318108390969294291362045248350978076:	3 
11229318108390969294291362045248350978078:	2 
11229318108390969294291362045248350978081:	3 
11229318108390969294291362045248350978091:	1 3 
11229318108390969294291362045248350978100:	1 1 
11229318108390969294291362045248350978101:	1 
11229318108390969294291362045248350978104:	1 
11229318108390969294291362045248350978105:	2 
11229318108390969294291362045248350978106:	3 
11229318108390969294291362045248350978107:	2 
11229318108390969294291362045248350978108:	1 
11229318108390969294291362045248350978109:	3 
11229318108390969294291362045248350978110:	2 
11229318108390969294291362045248350978111:	2 
11229318108390969294291362045248350978112:	5 
11229318108390969294291362045248350978113:	6 
11229318108390969294291362045248350978115:	2 
11229318108390969294291362045248350978118:	1 
11229318108390969294291362045248350978119:	1 
11229318108390969294291362045248350978136:	5 1 1 
11229318108390969294291362045248350978137:	1 
11229318108390969294291362045248350978149:	1 
11229318108390969294291362045248350978165:	1 
11229318108390969294291362045248350978173:	1 
11229318108390969294291362045248350978174:	1 
11229318108390969294291362045248350978183:	3 
11229318108390969294291362045248350978184:	4 
11229318108390969294291362045248350978196:	1 
11229318108390969294291362045248350978197:	1 
11229318108390969294291362045248350978198:	3 
11569600475311907757754736652680119189355:	2 
11569600475311907757754736652680119189356:	1 
11569600475311907757754736652680119189357:	2 1 
11569600475311907757754736652680119189358:	1 
11569600475311907757754736652680119189369:	1 
11569600475311907757754736652680119189386:	1 
11569600475311907757754736652680119189389:	4 
11569600475311907757754736652680119189391:	2 
11569600475311907757754736652680119189392:	1 
11569600475311907757754736652680119189399:	3 
11569600475311907757754736652680119189401:	1 
11569600475311907757754736652680119189402:	1 
11569600475311907757754736652680119189403:	1 
11569600475311907757754736652680119189409:	3 
11569600475311907757754736652680119189410:	1 
11569600475311907757754736652680119189412:	1 
11569600475311907757754736652680119189414:	1 1 
11569600475311907757754736652680119189415:	2 
11569600475311907757754736652680119189418:	3 
11569600475311907757754736652680119189420:	3 
11569600475311907757754736652680119189421:	1 
11569600475311907757754736652680119189429:	3 
11569600475311907757754736652680119189434:	1 
11569600475311907757754736652680119189438:	3 
11569600475311907757754736652680119189439:	3 
11569600475311907757754736652680119189440:	3 
11569600475311907757754736652680119189441:	1 
11569600475311907757754736652680119189442:	2 
11569600475311907757754736652680119189443:	7 
11569600475311907757754736652680119189444:	3 6 
11569600475311907757754736652680119189445:	2 
11569600475311907757754736652680119189446:	3 
11569600475311907757754736652680119189449:	1 
11569600475311907757754736652680119189450:	7 
11569600475311907757754736652680119189469:	1 
11569600475311907757754736652680119189479:	5 
11569600475311907757754736652680119189491:	1 1 
11569600475311907757754736652680119189492:	1 
11569600475311907757754736652680119189493:	8 
11569600475311907757754736652680119189494:	1 
11569600475311907757754736652680119189495:	1 
11569600475311907757754736652680119189496:	5 
11569600475311907757754736652680119189497:	3 
11569600475311907757754736652680119189499:	4 2 
11569600475311907757754736652680119189500:	6 
11569600475311907757754736652680119189508:	1 
11569600475311907757754736652680119189511:	1 
11569600475311907757754736652680119189512:	1 
11569600475311907757754736652680119189514:	3 
11569600475311907757754736652680119189515:	7 
11569600475311907757754736652680119189516:	5 1 
11569600475311907757754736652680119189517:	4 
11569600475311907757754736652680119189518:	2 
11569600475311907757754736652680119189519:	2 
11569600475311907757754736652680119189520:	2 
11569600475311907757754736652680119189523:	2 
11569600475311907757754736652680119189524:	1 2 
11569600475311907757754736652680119189525:	1 2 
11569600475311907757754736652680119189526:	8 
11569600475311907757754736652680119189531:	1 
11569600475311907757754736652680119189532:	1 
11569600475311907757754736652680119189534:	1 
11569600475311907757754736652680119189535:	1 
11569600475311907757754736652680119189536:	9 
11569600475311907757754736652680119189541:	1 
11569600475311907757754736652680119189544:	1 
11569600475311907757754736652680119189547:	4 
11569600475311907757754736652680119189553:	4 
11569600475311907757754736652680119189556:	3 4 
11569600475311907757754736652680119189557:	4 
11569600475311907757754736652680119189558:	2 
11569600475311907757754736652680119189559:	1 
11569600475311907757754736652680119189560:	1 2 
11569600475311907757754736652680119189561:	5 
11569600475311907757754736652680119189565:	1 
11569600475311907757754736652680119189574:	2 
11569600475311907757754736652680119189580:	1 
11569600475311907757754736652680119189584:	4 4 
11569600475311907757754736652680119189585:	2 
11569600475311907757754736652680119189586:	2 
11569600475311907757754736652680119189587:	11 
11569600475311907757754736652680119189588:	1 
11569600475311907757754736652680119189590:	1 
11569600475311907757754736652680119189592:	2 
11569600475311907757754736652680119189593:	2 
11569600475311907757754736652680119189595:	1 
11569600475311907757754736652680119189610:	1 
11569600475311907757754736652680119189625:	1 
11569600475311907757754736652680119189640:	1 
11569600475311907757754736652680119189652:	1 
11569600475311907757754736652680119189653:	1 
11569600475311907757754736652680119189654:	1 
115792089237316195423570985008687907802227629627499794519951392893147897921544:	1 
115792089237316195423570985008687907802227629627499794519951392893147897921546:	1 
115792089237316195423570985008687907802227629627499794519951392893147897921554:	5 
115792089237316195423570985008687907802227629627499794519951392893147897921555:	3 
115792089237316195423570985008687907802227629627499794519951392893147897921556:	5 4 
115792089237316195423570985008687907802227629627499794519951392893147897921557:	3 6 
115792089237316195423570985008687907802227629627499794519951392893147897921558:	5 
115792089237316195423570985008687907802227629627499794519951392893147897921559:	8 
115792089237316195423570985008687907802227629627499794519951392893147897921560:	8 1 
115792089237316195423570985008687907802227629627499794519951392893147897921568:	3 3 
115792089237316195423570985008687907802227629627499794519951392893147897921577:	1 
115792089237316195423570985008687907802227629627499794519951392893147897921591:	1 
115792089237316195423570985008687907802227629627499794519951392893147897921597:	2 
115792089237316195423570985008687907802227629627499794519951392893147897921608:	1 
115792089237316195423570985008687907802227629627499794519951392893147897921618:	1 
115792089237316195423570985008687907802227629627499794519951392893147897921619:	1 
115792089237316195423570985008687907802227629627499794519951392893147897921621:	1 
115792089237316195423570985008687907802227629627499794519951392893147897921622:	1 1 
115792089237316195423570985008687907802227629627499794519951392893147897921623:	1 1 
115792089237316195423570985008687907802227629627499794519951392893147897921627:	1 
115792089237316195423570985008687907802227629627499794519951392893147897921628:	1 
115792089237316195423570985008687907802227629627499794519951392893147897921629:	1 
115792089237316195423570985008687907802227629627499794519951392893147897921630:	1 
115792089237316195423570985008687907802227629627499794519951392893147897921631:	1 
115792089237316195423570985008687907802227629627499794519951392893147897921638:	1 
115792089237316195423570985008687907802227629627499794519951392893147897921643:	2 
115792089237316195423570985008687907802227629627499794519951392893147897921644:	2 
115792089237316195423570985008687907802227629627499794519951392893147897921646:	2 
115792089237316195423570985008687907802227629627499794519951392893147897921650:	1 
115792089237316195423570985008687907802227629627499794519951392893147897921651:	1 
115792089237316195423570985008687907802227629627499794519951392893147897921652:	1 1 1 
115792089237316195423570985008687907802227629627499794519951392893147897921653:	1 2 
115792089237316195423570985008687907802227629627499794519951392893147897921654:	3 
115792089237316195423570985008687907802227629627499794519951392893147897921655:	1 2 
115792089237316195423570985008687907802227629627499794519951392893147897921656:	3 
115792089237316195423570985008687907802227629627499794519951392893147897921657:	1 3 
115792089237316195423570985008687907802227629627499794519951392893147897921658:	3 2 
115792089237316195423570985008687907802227629627499794519951392893147897921659:	1 
115792089237316195423570985008687907802227629627499794519951392893147897921661:	1 
115792089237316195423570985008687907802227629627499794519951392893147897921667:	1 1 
115792089237316195423570985008687907802227629627499794519951392893147897921669:	1 
115792089237316195423570985008687907802227629627499794519951392893147897921673:	1 
115792089237316195423570985008687907802227629627499794519951392893147897921680:	1 
115792089237316195423570985008687907802227629627499794519951392893147897921682:	1 
115792089237316195423570985008687907802567911994420732983414767500579666132842:	1 
115792089237316195423570985008687907802567911994420732983414767500579666132846:	3 
115792089237316195423570985008687907802567911994420732983414767500579666132848:	1 
115792089237316195423570985008687907802567911994420732983414767500579666132849:	11 
115792089237316195423570985008687907802567911994420732983414767500579666132851:	3 
115792089237316195423570985008687907802567911994420732983414767500579666132852:	4 
115792089237316195423570985008687907802567911994420732983414767500579666132853:	3 
115792089237316195423570985008687907802567911994420732983414767500579666132854:	4 
115792089237316195423570985008687907802567911994420732983414767500579666132855:	1 
115792089237316195423570985008687907802567911994420732983414767500579666132856:	7 
115792089237316195423570985008687907802567911994420732983414767500579666132857:	2 
115792089237316195423570985008687907802567911994420732983414767500579666132860:	9 
115792089237316195423570985008687907802567911994420732983414767500579666132861:	7 
115792089237316195423570985008687907802567911994420732983414767500579666132862:	6 
115792089237316195423570985008687907802567911994420732983414767500579666132863:	4 
115792089237316195423570985008687907802567911994420732983414767500579666132864:	2 1 
115792089237316195423570985008687907802567911994420732983414767500579666132870:	1 
115792089237316195423570985008687907802567911994420732983414767500579666132872:	1 
115792089237316195423570985008687907802567911994420732983414767500579666132883:	1 
115792089237316195423570985008687907802567911994420732983414767500579666132901:	1 
115792089237316195423570985008687907802567911994420732983414767500579666132902:	2 
115792089237316195423570985008687907802567911994420732983414767500579666132904:	1 
115792089237316195423570985008687907802567911994420732983414767500579666132905:	10 
115792089237316195423570985008687907802567911994420732983414767500579666132912:	3 3 
115792089237316195423570985008687907802567911994420732983414767500579666132917:	1 
115792089237316195423570985008687907802567911994420732983414767500579666132923:	1 
115792089237316195423570985008687907802567911994420732983414767500579666132932:	1 
115792089237316195423570985008687907802567911994420732983414767500579666132937:	1 
115792089237316195423570985008687907802567911994420732983414767500579666132938:	1 
115792089237316195423570985008687907802567911994420732983414767500579666132939:	1 
115792089237316195423570985008687907802567911994420732983414767500579666132940:	1 
115792089237316195423570985008687907802567911994420732983414767500579666132941:	1 
115792089237316195423570985008687907802567911994420732983414767500579666132942:	2 
115792089237316195423570985008687907802567911994420732983414767500579666132943:	3 
115792089237316195423570985008687907802567911994420732983414767500579666132944:	1 
115792089237316195423570985008687907802567911994420732983414767500579666132945:	1 
115792089237316195423570985008687907802567911994420732983414767500579666132952:	1 2 8 
115792089237316195423570985008687907802567911994420732983414767500579666132960:	1 
115792089237316195423570985008687907802567911994420732983414767500579666132961:	1 
115792089237316195423570985008687907802567911994420732983414767500579666132962:	3 
115792089237316195423570985008687907802567911994420732983414767500579666132968:	1 
115792089237316195423570985008687907802567911994420732983414767500579666132971:	1 
115792089237316195423570985008687907802567911994420732983414767500579666132973:	2 
115792089237316195423570985008687907802567911994420732983414767500579666132974:	4 
115792089237316195423570985008687907802567911994420732983414767500579666132975:	2 
115792089237316195423570985008687907802567911994420732983414767500579666132979:	1 
115792089237316195423570985008687907802567911994420732983414767500579666132984:	19 3 
115792089237316195423570985008687907802567911994420732983414767500579666132985:	2 3 3 2 
115792089237316195423570985008687907802567911994420732983414767500579666132986:	1 7 1 
115792089237316195423570985008687907802567911994420732983414767500579666132987:	3 1 
115792089237316195423570985008687907802567911994420732983414767500579666132988:	2 
115792089237316195423570985008687907802567911994420732983414767500579666132989:	3 
115792089237316195423570985008687907802567911994420732983414767500579666133000:	1 1 
115792089237316195423570985008687907802567911994420732983414767500579666133004:	5 
115792089237316195423570985008687907802567911994420732983414767500579666133011:	5 2 
115792089237316195423570985008687907802567911994420732983414767500579666133012:	2 
115792089237316195423570985008687907802567911994420732983414767500579666133013:	1 
115792089237316195423570985008687907802567911994420732983414767500579666133014:	3 2 
115792089237316195423570985008687907802567911994420732983414767500579666133016:	3 
115792089237316195423570985008687907802567911994420732983414767500579666133017:	1 
115792089237316195423570985008687907802567911994420732983414767500579666133020:	1 
115792089237316195423570985008687907802567911994420732983414767500579666133026:	1 
115792089237316195423570985008687907802567911994420732983414767500579666133033:	1 
115792089237316195423570985008687907802567911994420732983414767500579666133034:	2 
115792089237316195423570985008687907802567911994420732983414767500579666133045:	1 
115792089237316195423570985008687907802567911994420732983414767500579666133065:	1 
115792089237316195423570985008687907802567911994420732983414767500579666133075:	1 
115792089237316195423570985008687907802567911994420732983414767500579666133080:	1 
115792089237316195423570985008687907802567911994420732983414767500579666133082:	2 
115792089237316195423570985008687907802567911994420732983414767500579666133083:	1 
115792089237316195423570985008687907802567911994420732983414767500579666133084:	1 
115792089237316195423570985008687907802567911994420732983414767500579666133085:	1 
115792089237316195423570985008687907802567911994420732983414767500579666133086:	1 
115792089237316195423570985008687907802567911994420732983414767500579666133087:	1 
115792089237316195423570985008687907802567911994420732983414767500579666133095:	1 
115792089237316195423570985008687907802567911994420732983414767500579666133099:	2 
115792089237316195423570985008687907802567911994420732983414767500579666133100:	1 1 
115792089237316195423570985008687907802567911994420732983414767500579666133101:	1 
115792089237316195423570985008687907802567911994420732983414767500579666133102:	2 
115792089237316195423570985008687907802567911994420732983414767500579666133107:	1 
115792089237316195423570985008687907802567911994420732983414767500579666133108:	5 
115792089237316195423570985008687907802567911994420732983414767500579666133109:	1 3 
115792089237316195423570985008687907802567911994420732983414767500579666133110:	1 
115792089237316195423570985008687907802567911994420732983414767500579666133111:	3 
115792089237316195423570985008687907802567911994420732983414767500579666133112:	1 1 
115792089237316195423570985008687907802567911994420732983414767500579666133113:	5 
115792089237316195423570985008687907802567911994420732983414767500579666133114:	2 
115792089237316195423570985008687907802567911994420732983414767500579666133124:	1 
115792089237316195423570985008687907802567911994420732983414767500579666133125:	1 
115792089237316195423570985008687907802567911994420732983414767500579666133130:	1 
115792089237316195423570985008687907802567911994420732983414767500579666133139:	1 
115792089237316195423570985008687907802908194361341671446878142108011434344302:	3 
115792089237316195423570985008687907802908194361341671446878142108011434344303:	3 
